"","TREE_ID","INVENTORY_ID_IFN2","PLOT_ID.x","TREE_ID_IFN3_2.x","TREE_ID_IFN3.x","TREE_ID_IFN2.x","TREE_ID_compare","expan_IFN2","dbh_IFN2","h_IFN2","g_IFN2","bal_IFN2","circ_normal_IFN2","esbeltez_IFN2","cr_IFN2","lcw_IFN2","hcb_IFN2","hlcw_IFN2","vob_IFN2","vub_IFN2","vbark_IFN2","v_desenrollo.x","v_chapa.x","v_sierra_gruesa_IFN2","v_sierra_IFN2","v_sierra_canter_IFN2","v_poste.x","v_estaca.x","v_trituracion_IFN2","wsw_IFN2","wthickb_IFN2","wb2_7_IFN2","wtbl_IFN2","wr_IFN2","wt_IFN2","sheet_SM4_IFN2","dbh_i_IFN2","h_i_IFN2","dbh","TREE_ID.y","INVENTORY_ID_IFN3","PLOT_ID.y","TREE_ID_IFN3_2.y","TREE_ID_IFN3.y","TREE_ID_IFN2.y","expan_IFN3","dbh_IFN3","h_IFN3","g_IFN3","bal_IFN3","g_ha","circ_normal_IFN3","esbeltez_IFN3","cr_IFN3","lcw_IFN3","hcb_IFN3","hlcw_IFN3","vob_IFN3","vub_IFN3","vbark_IFN3","v_ha","v_desenrollo.y","v_chapa.y","v_sierra_gruesa_IFN3","v_sierra_IFN3","v_sierra_canter_IFN3","v_poste.y","v_estaca.y","v_trituracion_IFN3","wsw_IFN3","wthickb_IFN3","wb2_7_IFN3","wtbl_IFN3","wr_IFN3","wt_IFN3","sheet_SM4_IFN3","dbh_i_IFN3","h_i_IFN3"
"41","40_1033_14","IFN2","40_1033",NA,NA,14,NA,34.38,22.21,11.27,387.35,19.31,69.77,50.75,0.39,3.68,6.92,8.26,196.04,180.16,15.88,0,0,0,0,134.74,0,51.56,180.12,85.6,0,16.45,29.67,64.12,195.84,"Nodo 3 - Pies inventariados",4.51,3.27,17.7,"40_1033_23","IFN3","40_1033",23,23,14,31.83,22.44,10.92,395.59,6.71,1.26,70.51,48.64,0.48,3.97,5.69,6.99,193.33,178.22,15.12,6.15,0,0,0,0,81.65,0,50.76,178.85,84.68,0,17.43,31.5,65.48,199.09,"Nodo 1 - Pies inventariados",4.74,2.92
"42","40_1033_15","IFN2","40_1033",NA,NA,15,NA,34.38,18.11,9.76,257.55,31.46,56.89,53.92,0.37,3.04,6.19,7.36,115.77,103.77,12,0,0,0,0,0,0,71.52,106.54,49.3,0,10.7,22.35,42.63,124.98,"Nodo 3 - Pies inventariados",4.41,3.26,13.7,"40_1033_25","IFN3","40_1033",25,25,15,31.83,15.03,6.5,177.34,21.87,0.56,47.21,43.26,0.47,2.83,3.48,4.31,53.63,47.57,6.06,1.71,0,0,0,0,0,0,39.36,47.2,22.6,0,9.25,23.71,29.35,84.91,"Nodo 1 - Pies inventariados",1.33,0
"43","40_1033_16","IFN2","40_1033",NA,NA,16,NA,34.38,21.85,11.27,374.89,20.64,68.64,51.58,0.38,3.62,6.96,8.29,190.18,174.33,15.84,0,0,0,0,78.24,0,63.36,174.71,82.83,0,15.73,28.63,62.05,189.25,"Nodo 3 - Pies inventariados",4.5,3.27,17.35,"40_1033_28","IFN3","40_1033",28,28,16,31.83,22.07,12.58,382.7,7.97,1.22,69.35,57.01,0.47,3.78,6.69,8.15,217.52,198.73,18.79,6.92,0,0,0,0,139.54,0,67.85,204.61,94.42,0,14.66,25.79,63.34,198.21,"Nodo 1 - Pies inventariados",4.72,4.58
"44","40_1033_17","IFN2","40_1033",NA,NA,17,NA,34.38,19.54,10.76,299.74,28.6,61.37,55.08,0.37,3.23,6.82,8.07,147.42,133.1,14.32,0,0,0,0,62.85,0,70.33,136.21,63.24,0,12.07,23.61,49.61,148.53,"Nodo 3 - Pies inventariados",4.44,3.26,15.1,"40_1033_29","IFN3","40_1033",29,29,17,31.83,18.16,11.25,259.02,16.3,0.82,57.05,61.95,0.45,3.14,6.17,7.46,134.97,120.26,14.71,4.3,0,0,0,0,55.72,0,87.47,123.85,57.14,0,9.49,19.1,42.87,128.61,"Nodo 1 - Pies inventariados",3.06,3.75
"45","40_1033_18","IFN2","40_1033",NA,NA,18,NA,34.38,20.41,10.77,327.32,24.21,64.13,52.73,0.38,3.39,6.71,7.99,159.97,145.42,14.55,0,0,0,0,68.2,0,67.3,147.86,69.09,0,13.61,26,54.18,162.88,"Nodo 3 - Pies inventariados",4.46,3.27,15.95,"40_1033_30","IFN3","40_1033",30,30,18,31.83,19.57,10,300.95,14.39,0.96,61.5,51.09,0.46,3.48,5.37,6.56,137.06,124.2,12.86,4.36,0,0,0,0,61.49,0,67.51,124.99,59.01,0,12.96,25.81,49.81,147.59,"Nodo 1 - Pies inventariados",3.62,2.5
"46","40_1033_19","IFN2","40_1033",NA,NA,19,NA,137.51,16.2,11.27,206.02,35.64,50.88,69.59,0.35,2.62,7.37,8.62,109.48,95.83,13.65,0,0,0,0,0,0,81.03,100.59,45.53,0,6.92,14.82,34.1,101.38,"Nodo 3 - Pies inventariados",4.35,3.27,11.85,"40_1033_31","IFN3","40_1033",31,31,19,31.83,15.47,11.75,187.93,20.69,0.6,48.6,75.96,0.44,2.63,6.6,7.93,105.04,91.13,13.91,3.34,0,0,0,0,0,0,79.02,96.19,43.3,0,5.88,12.77,31.11,93.05,"Nodo 1 - Pies inventariados",3.62,3.75
"47","40_1033_2","IFN2","40_1033",NA,NA,2,NA,36.7,23.39,10.77,429.65,16.24,73.48,46.06,0.4,3.94,6.5,7.82,205.76,191,14.76,0,0,0,0,145.71,0,48.82,190.28,90.75,0,19.75,35.03,71.12,216.65,"Nodo 3 - Pies inventariados",4.54,3.27,18.85,"40_1033_3","IFN3","40_1033",3,3,2,14.15,23.18,10,422.18,5.52,0.6,72.84,43.13,0.49,4.18,5.13,6.35,187.32,174.23,13.09,2.65,0,0,0,0,84.04,0,47.29,170.82,82.78,0,20.62,37.44,69.88,210.72,"Nodo 1 - Pies inventariados",4.33,2.5
"48","40_1033_20","IFN2","40_1033",NA,NA,20,NA,36.7,23.85,11.78,446.68,12.97,74.92,49.4,0.4,3.95,7.08,8.5,234.2,217.17,17.03,0,0,0,0,156.97,176.44,50.31,217.86,103.19,0,19.22,32.98,73.94,229.32,"Nodo 3 - Pies inventariados",4.55,3.28,19.3,"40_1033_32","IFN3","40_1033",32,32,20,14.15,23.34,11.83,428.03,4.91,0.61,73.34,50.69,0.48,4.07,6.15,7.56,226.2,209.02,17.18,3.2,0,0,0,0,151.16,0,51.22,211.14,99.31,0,18.06,31.31,70.85,219.53,"Nodo 1 - Pies inventariados",4.04,3.33
"49","40_1033_21","IFN2","40_1033",NA,NA,21,NA,34.38,20.63,10.77,334.2,21.93,64.8,52.22,0.38,3.44,6.65,7.94,163.18,148.57,14.61,0,0,0,0,69.57,0,66.35,150.9,70.59,0,14,26.58,55.32,166.48,"Nodo 3 - Pies inventariados",4.48,3.27,16.15,"40_1033_33","IFN3","40_1033",33,33,21,31.83,20.07,11.67,316.36,11.38,1.01,63.05,58.13,0.46,3.47,6.26,7.62,168.61,152.31,16.29,5.37,0,0,0,0,67.76,0,71.47,157.28,72.37,0,12.08,22.82,52.36,159.64,"Nodo 1 - Pies inventariados",3.92,4.17
"50","40_1033_22","IFN2","40_1033",NA,NA,22,NA,34.38,17.74,10.26,247.29,32.35,55.75,57.85,0.36,2.94,6.57,7.76,117.5,104.75,12.75,0,0,0,0,0,0,84.95,107.12,49.77,0,9.67,20.18,40.93,120.56,"Nodo 3 - Pies inventariados",4.39,3.26,13.35,"40_1033_37","IFN3","40_1033",37,37,22,31.83,16.17,9.92,205.45,19.41,0.65,50.81,61.31,0.45,2.86,5.46,6.61,95.52,84.08,11.44,3.04,0,0,0,0,0,0,75.16,87.37,39.95,0,7.74,17.13,34.01,98.82,"Nodo 1 - Pies inventariados",2.82,2.92
"51","40_1033_23","IFN2","40_1033",NA,NA,23,NA,34.38,17.08,9.76,229.03,34.85,53.65,57.18,0.36,2.85,6.27,7.42,103.89,92.28,11.61,0,0,0,0,0,0,70.18,95.61,43.85,0,9.11,19.65,37.91,110.51,"Nodo 3 - Pies inventariados",4.38,3.26,12.7,"40_1033_38","IFN3","40_1033",38,38,23,31.83,15.83,9.42,196.82,20.06,0.63,49.73,59.48,0.45,2.82,5.18,6.28,86.98,76.49,10.49,2.77,0,0,0,0,0,0,62.73,77.93,36.34,0,7.64,17.34,32.58,93.9,"Nodo 1 - Pies inventariados",3.13,2.92
"52","40_1033_24","IFN2","40_1033",NA,NA,24,NA,36.7,23.8,10.78,444.88,14.61,74.77,45.27,0.4,4.02,6.46,7.79,212.55,197.83,14.72,0,0,0,0,150.52,0,48.43,196.59,93.99,0,20.71,36.39,73.64,224.74,"Nodo 3 - Pies inventariados",4.55,3.28,19.25,"40_1033_39","IFN3","40_1033",39,39,24,14.15,23.12,9.58,419.67,6.11,0.59,72.62,41.46,0.49,4.2,4.92,6.09,178.19,165.97,12.21,2.52,0,0,0,0,82.46,0,46.84,164.48,78.86,0,21.25,39.07,69.46,208.64,"Nodo 1 - Pies inventariados",3.87,2.08
"53","40_1033_25","IFN2","40_1033",NA,NA,25,NA,144.91,13.07,6.79,134.12,38.47,41.05,51.99,0.38,2.33,4.23,5.16,43.41,37.61,5.8,0,0,0,0,0,0,32.33,37.94,17.87,0,6.06,16.57,22.2,62.7,"Nodo 3 - Pies inventariados",4.32,3.29,8.75,"40_1033_40","IFN3","40_1033",40,0,25,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Nodo 1 - Pies inventariados",NA,NA
"54","40_1033_26","IFN2","40_1033",NA,NA,26,NA,34.38,17.32,11.76,235.61,34.04,54.41,67.93,0.35,2.78,7.68,8.97,129.59,114.39,15.19,0,0,0,0,0,0,90.73,117.52,54.35,0,8.01,16.35,39,117.7,"Nodo 3 - Pies inventariados",4.37,3.26,12.95,"40_1033_41","IFN3","40_1033",41,40,26,31.83,15.22,11.42,181.93,21.29,0.58,47.81,75.01,0.44,2.6,6.42,7.71,98.92,85.71,13.21,3.15,0,0,0,0,0,0,75.7,90.77,40.73,0,5.77,12.74,30.11,89.35,"Nodo 1 - Pies inventariados",2.27,2.92
"55","40_1033_27","IFN2","40_1033",NA,NA,27,NA,46.94,26.96,12.8,570.94,1.54,84.7,47.49,0.42,4.46,7.39,8.96,320.41,301.66,18.75,0,0,0,0,187.78,212.61,46.44,302.19,143.33,0,24.97,39.24,94.5,302.05,"Nodo 3 - Pies inventariados",4.61,3.3,22.35,"40_1033_42","IFN3","40_1033",42,41,27,14.15,28,12,615.59,1.11,0.87,87.95,42.86,0.49,4.9,6.13,7.56,320.99,304.85,16.14,4.54,0,0,0,0,191.93,216.27,28.7,299.64,144.84,0,29.35,45.94,101.89,322.02,"Nodo 1 - Pies inventariados",5.65,2.5
"56","40_1033_28","IFN2","40_1033",NA,NA,28,NA,34.38,18.3,11.27,263.13,30.56,57.5,61.55,0.36,2.98,7.23,8.51,137.13,122.33,14.81,0,0,0,0,56.42,0,87.1,125.96,58.12,0,9.69,19.41,43.55,130.77,"Nodo 3 - Pies inventariados",4.4,3.27,13.9,"40_1033_43","IFN3","40_1033",43,42,28,31.83,17.47,10.92,239.64,17.93,0.76,54.88,62.5,0.45,3.03,6.02,7.27,121.73,107.96,13.77,3.87,0,0,0,0,0,0,87.72,112.61,51.3,0,8.77,18.16,39.67,117.89,"Nodo 1 - Pies inventariados",3.57,2.92
"57","40_1033_3","IFN2","40_1033",NA,NA,3,NA,34.38,19.99,11.76,313.98,26.46,62.81,58.84,0.37,3.24,7.46,8.8,168.9,152.43,16.47,0,0,0,0,67.41,0,72.42,158.58,72.42,0,11.87,22.42,51.97,158.68,"Nodo 3 - Pies inventariados",4.44,3.26,15.55,"40_1033_4","IFN3","40_1033",4,4,3,31.83,20.04,11.42,315.5,12.39,1,62.97,56.96,0.46,3.48,6.15,7.48,164.42,148.64,15.78,5.23,0,0,0,0,66.97,0,70.7,150.87,70.63,0,12.28,23.33,52.22,158.45,"Nodo 1 - Pies inventariados",4.49,2.92
"58","40_1033_4","IFN2","40_1033",NA,NA,4,NA,34.38,19.83,12.26,308.98,27.54,62.31,61.82,0.36,3.18,7.84,9.22,173.79,156.36,17.43,0,0,0,0,67.17,0,73.67,161.31,74.29,0,11.19,21,51.14,157.62,"Nodo 3 - Pies inventariados",4.43,3.26,15.4,"40_1033_7","IFN3","40_1033",7,7,4,31.83,20.12,12.33,317.8,10.37,1.01,63.2,61.31,0.46,3.44,6.62,8.05,179.44,161.75,17.69,5.71,0,0,0,0,69.11,0,72.82,167.25,76.85,0,11.57,21.51,52.6,162.54,"Nodo 1 - Pies inventariados",4.72,3.33
"59","40_1033_5","IFN2","40_1033",NA,NA,5,NA,36.7,24.33,9.78,464.79,11.27,76.42,40.21,0.42,4.22,5.71,6.98,200.05,187.64,12.41,0,0,0,0,149.43,0,44.99,184.36,89.15,0,23.99,42.69,76.93,232.76,"Nodo 3 - Pies inventariados",4.58,3.28,19.75,"40_1033_8","IFN3","40_1033",8,8,5,14.15,24.85,11.08,485.02,4.23,0.69,78.07,44.6,0.48,4.4,5.71,7.04,237.07,221.84,15.23,3.35,0,0,0,0,162.77,0,46.6,219.59,105.41,0,22.73,38.74,80.28,247.16,"Nodo 1 - Pies inventariados",5.1,4.58
"60","40_1033_6","IFN2","40_1033",NA,NA,6,NA,34.38,17.69,10.76,245.68,33.2,55.56,60.86,0.36,2.9,6.94,8.17,122.73,109.12,13.6,0,0,0,0,0,0,88.23,113.42,51.85,0,9.19,18.97,40.66,120.67,"Nodo 3 - Pies inventariados",4.39,3.26,13.3,"40_1033_9","IFN3","40_1033",9,9,6,31.83,17.94,11.25,252.64,17.13,0.8,56.35,62.73,0.45,3.1,6.19,7.48,131.89,117.29,14.6,4.2,0,0,0,0,0,0,88.53,121.03,55.73,0,9.17,18.59,41.82,125.31,"Nodo 1 - Pies inventariados",4.64,3.75
"61","40_1033_7","IFN2","40_1033",NA,NA,7,NA,34.38,18.51,10.77,269.22,29.63,58.17,58.15,0.36,3.05,6.85,8.1,133.58,119.61,13.97,0,0,0,0,56.95,0,73.79,123.47,56.83,0,10.41,20.97,44.56,132.77,"Nodo 3 - Pies inventariados",4.41,3.27,14.1,"40_1033_10","IFN3","40_1033",10,10,7,31.83,16.89,11.25,224.13,18.7,0.71,53.07,66.6,0.45,2.91,6.24,7.52,118.09,104.05,14.04,3.76,0,0,0,0,0,0,85.97,108.37,49.44,0,7.78,16.29,37.1,110.62,"Nodo 1 - Pies inventariados",2.79,3.75
"62","40_1033_8","IFN2","40_1033",NA,NA,8,NA,20.86,30.66,12.29,738.51,0,96.33,40.08,0.43,5.14,7.01,8.55,389.31,374.55,14.76,0,0,0,0,279.45,247.4,27.29,367.08,177.96,0,36.87,54.59,122.24,391.66,"Nodo 3 - Pies inventariados",4.66,3.29,26,"40_1033_11","IFN3","40_1033",11,11,8,14.15,31.65,12.33,786.91,0,1.11,99.44,38.96,0.49,5.52,6.28,7.75,414.33,400.51,13.81,5.86,0,0,0,159.57,290.18,257.41,26.54,391.84,190.3,0,40.09,58.3,130.25,418.94,"Nodo 1 - Pies inventariados",5.65,3.33
"63","40_1033_9","IFN2","40_1033",NA,NA,9,NA,34.38,20.47,10.77,329.14,23.08,64.31,52.61,0.38,3.41,6.68,7.96,160.86,146.29,14.58,0,0,0,0,68.58,0,66.94,148.73,69.51,0,13.71,26.14,54.48,163.84,"Nodo 3 - Pies inventariados",4.47,3.27,16,"40_1033_12","IFN3","40_1033",12,12,9,31.83,19.56,10.42,300.47,15.35,0.96,61.45,53.26,0.46,3.44,5.65,6.86,142.82,129.17,13.66,4.55,0,0,0,0,62.21,0,69.22,129.06,61.37,0,12.47,24.58,49.73,148.15,"Nodo 1 - Pies inventariados",3.56,2.92
"64","40_1062_1","IFN2","40_1062",NA,NA,1,NA,138.92,14.33,8.06,161.35,25.13,45.03,56.22,0.42,2.57,4.65,5.64,61.53,53.66,7.87,0,0,0,0,0,0,50.79,54.67,25.49,0,6.7,16.68,26.71,75.58,"Nodo 3 - Pies inventariados",4.33,3.06,10,"40_1062_1","IFN3","40_1062",1,1,1,31.83,13.34,8.33,139.82,15,0.45,41.92,62.46,0.49,2.48,4.22,5.25,55.83,48.09,7.75,1.78,0,0,0,0,0,0,47.02,49.09,22.85,0,5.34,13.71,23.14,65.04,"Nodo 1 - Pies inventariados",3.34,3.33
"65","40_1062_10","IFN2","40_1062",NA,NA,10,NA,140.05,14.65,7.56,168.58,22.77,46.03,51.6,0.43,2.66,4.29,5.24,59.93,52.59,7.34,0,0,0,0,0,0,49.7,53.95,24.99,0,7.53,18.84,27.9,79.26,"Nodo 3 - Pies inventariados",4.35,3.06,10.3,"40_1062_13","IFN3","40_1062",13,13,10,31.83,13.87,7.83,151.14,14.52,0.48,43.58,56.47,0.5,2.61,3.93,4.92,56.24,48.86,7.38,1.79,0,0,0,0,0,0,48.34,50.14,23.21,0,6.28,16.04,25.02,70.55,"Nodo 1 - Pies inventariados",3.57,3.33
"66","40_1062_11","IFN2","40_1062",NA,NA,11,NA,35.01,19.82,10.06,308.4,8.06,62.25,50.78,0.45,3.5,5.49,6.71,141.1,128.06,13.04,0,0,0,0,63.13,0,66.54,129.22,60.85,0,13.33,26.32,51.05,151.55,"Nodo 3 - Pies inventariados",4.47,3.06,15.35,"40_1062_16","IFN3","40_1062",16,16,11,31.83,19.88,9.5,310.38,3.35,0.99,62.45,47.79,0.52,3.69,4.56,5.75,133.66,121.68,11.97,4.25,0,0,0,0,62.38,0,64.39,123.58,57.82,0,14.16,28.32,51.37,151.67,"Nodo 1 - Pies inventariados",4.53,2.5
"67","40_1062_12","IFN2","40_1062",NA,NA,12,NA,35.01,19.1,9.05,286.45,13.33,60,47.4,0.45,3.42,5.01,6.12,118,107,11,0,0,0,0,0,0,65.23,106.58,50.84,0,13.25,27.42,47.41,138.92,"Nodo 3 - Pies inventariados",4.45,3.05,14.65,"40_1062_17","IFN3","40_1062",17,17,12,31.83,19.03,8.5,284.53,7.14,0.91,59.8,44.66,0.51,3.58,4.13,5.2,109.81,99.81,10.01,3.5,0,0,0,0,0,0,62.43,100.17,47.42,0,13.89,29.26,47.1,137.67,"Nodo 1 - Pies inventariados",4.38,2.5
"68","40_1062_13","IFN2","40_1062",NA,NA,13,NA,49.48,24.13,11.05,457.49,2.37,75.82,45.8,0.46,4.22,5.92,7.26,223.99,208.68,15.3,0,0,0,0,156.14,0,47.9,207.06,99.15,0,21.03,36.44,75.72,232.35,"Nodo 3 - Pies inventariados",4.53,3.05,19.6,"40_1062_18","IFN3","40_1062",18,18,13,14.15,25.85,10.08,524.75,0,0.74,81.2,39.01,0.53,4.78,4.77,6.04,230.95,218.36,12.59,3.27,0,0,0,0,163.09,0,28.59,211.82,103.75,0,27.57,47.1,86.86,265.28,"Nodo 1 - Pies inventariados",6.25,2.08
"69","40_1062_14","IFN2","40_1062",NA,NA,14,NA,35.01,18.65,7.05,273.29,15.29,58.6,37.78,0.46,3.47,3.82,4.76,86.99,79.49,7.5,0,0,0,0,0,0,48.66,74.88,37.77,0,15.56,34.75,45.24,133.3,"Nodo 3 - Pies inventariados",4.45,3.05,14.2,"40_1062_19","IFN3","40_1062",19,19,14,31.83,19.37,6.92,294.61,4.34,0.94,60.85,35.71,0.53,3.77,3.24,4.15,91.42,84.09,7.33,2.91,0,0,0,0,0,0,46.5,79.31,39.96,0,17.54,38.56,48.76,144.82,"Nodo 1 - Pies inventariados",5.17,2.92
"70","40_1062_15","IFN2","40_1062",NA,NA,15,NA,35.01,19.46,8.55,297.51,11.27,61.14,43.95,0.46,3.53,4.66,5.73,115.2,105.03,10.17,0,0,0,0,57.88,0,51.2,104.79,49.9,0,14.68,30.51,49.24,144.34,"Nodo 3 - Pies inventariados",4.46,3.05,15,"40_1062_20","IFN3","40_1062",20,20,15,31.83,19.28,8,292.06,5.28,0.93,60.58,41.49,0.52,3.67,3.82,4.85,105.59,96.42,9.17,3.36,0,0,0,0,0,0,50.15,93.43,45.81,0,15.2,32.3,48.34,141.66,"Nodo 1 - Pies inventariados",4.28,2.5
"71","40_1062_16","IFN2","40_1062",NA,NA,16,NA,35.01,18.7,8.05,274.54,14.33,58.74,43.06,0.45,3.41,4.42,5.44,100.39,91.21,9.18,0,0,0,0,0,0,51.65,89.16,43.34,0,13.89,29.95,45.44,132.62,"Nodo 3 - Pies inventariados",4.45,3.05,14.25,"40_1062_23","IFN3","40_1062",23,23,16,31.83,18.6,7.92,271.84,10.7,0.87,58.45,42.55,0.51,3.52,3.9,4.9,97.75,88.81,8.94,3.11,0,0,0,0,0,0,51.15,87.13,42.2,0,13.91,30.21,44.99,131.31,"Nodo 1 - Pies inventariados",4.35,2.92
"72","40_1062_17","IFN2","40_1062",NA,NA,17,NA,35.01,18.12,8.55,258,17.17,56.94,47.16,0.44,3.26,4.79,5.84,100.92,91.01,9.91,0,0,0,0,0,0,66.65,91.75,43.24,0,12.09,26.11,42.7,124.14,"Nodo 3 - Pies inventariados",4.42,3.05,13.7,"40_1062_24","IFN3","40_1062",24,24,17,31.83,18.98,8.42,282.91,8.04,0.9,59.62,44.35,0.51,3.57,4.1,5.17,108.12,98.26,9.85,3.44,0,0,0,0,0,0,51.42,98.62,46.69,0,13.9,29.41,46.83,136.83,"Nodo 1 - Pies inventariados",5.28,2.92
"73","40_1062_18","IFN2","40_1062",NA,NA,18,NA,35.01,17.71,8.55,246.4,18.98,55.64,48.25,0.44,3.17,4.83,5.88,96.7,86.9,9.8,0,0,0,0,0,0,68.18,88.56,41.29,0,11.35,24.83,40.78,118.25,"Nodo 3 - Pies inventariados",4.41,3.05,13.3,"40_1062_25","IFN3","40_1062",25,25,18,31.83,18.18,8.83,259.48,12.4,0.83,57.1,48.6,0.5,3.37,4.43,5.52,105,94.59,10.41,3.34,0,0,0,0,0,0,68.18,95.51,44.94,0,11.83,25.3,42.95,125.02,"Nodo 1 - Pies inventariados",4.88,3.33
"74","40_1062_19","IFN2","40_1062",NA,NA,19,NA,49.48,23.59,9.05,436.93,4.64,74.1,38.37,0.47,4.28,4.8,5.94,174.19,163.18,11.01,0,0,0,0,84.13,0,43.95,157.3,77.53,0,23.64,43.63,72.32,217.12,"Nodo 3 - Pies inventariados",4.54,3.05,19.05,"40_1062_26","IFN3","40_1062",26,26,19,14.15,25.15,9.33,496.78,1.45,0.7,79.01,37.11,0.53,4.7,4.42,5.6,202.53,191.34,11.18,2.87,0,0,0,0,152.88,0,28.55,187.73,90.91,0,27.42,48.48,82.23,249.04,"Nodo 1 - Pies inventariados",6.1,3.33
"75","40_1062_2","IFN2","40_1062",NA,NA,2,NA,35.01,18.07,8.55,256.48,18.08,56.77,47.29,0.44,3.24,4.81,5.86,100.35,90.46,9.89,0,0,0,0,0,0,67.01,91.9,42.98,0,11.99,25.95,42.45,123.37,"Nodo 3 - Pies inventariados",4.42,3.05,13.65,"40_1062_3","IFN3","40_1062",3,3,2,31.83,16.62,8.42,217.03,13.22,0.69,52.22,50.63,0.5,3.1,4.22,5.27,84.65,75.38,9.27,2.69,0,0,0,0,0,0,62.59,73.85,35.82,0,9.67,21.98,35.92,103.38,"Nodo 1 - Pies inventariados",2.97,2.92
"76","40_1062_20","IFN2","40_1062",NA,NA,20,NA,35.01,18.33,8.55,263.9,16.25,57.59,46.64,0.44,3.3,4.77,5.83,103.06,93.1,9.96,0,0,0,0,0,0,65.76,93.71,44.24,0,12.46,26.76,43.68,127.15,"Nodo 3 - Pies inventariados",4.43,3.05,13.9,"40_1062_29","IFN3","40_1062",29,29,20,31.83,18.23,8.42,261.02,11.56,0.83,57.27,46.17,0.5,3.41,4.19,5.24,100.37,90.66,9.71,3.19,0,0,0,0,0,0,65.57,91.55,43.08,0,12.45,26.92,43.2,125.65,"Nodo 1 - Pies inventariados",4.33,2.92
"77","40_1062_3","IFN2","40_1062",NA,NA,3,NA,35.01,19.67,8.56,303.84,10.21,61.79,43.5,0.46,3.57,4.63,5.71,117.48,107.29,10.2,0,0,0,0,59.03,0,51.06,106.89,50.98,0,15.11,31.22,50.29,147.59,"Nodo 3 - Pies inventariados",4.47,3.06,15.2,"40_1062_4","IFN3","40_1062",4,4,3,31.83,18.75,9.25,276.09,8.95,0.88,58.9,49.34,0.51,3.46,4.57,5.72,116.67,105.39,11.28,3.71,0,0,0,0,0,0,67.68,105.12,50.08,0,12.35,25.68,45.7,133.81,"Nodo 1 - Pies inventariados",3.55,3.75
"78","40_1062_4","IFN2","40_1062",NA,NA,4,NA,35.01,21.4,9.56,359.58,6.8,67.22,44.66,0.46,3.83,5.15,6.33,154.05,141.81,12.24,0,0,0,0,71.49,0,50.24,141.9,67.38,0,17.23,33.07,59.52,177.2,"Nodo 3 - Pies inventariados",4.5,3.06,16.9,"40_1062_7","IFN3","40_1062",7,7,4,31.83,21.96,10.25,378.77,2.15,1.21,68.99,46.67,0.52,4.03,4.92,6.2,173.9,160.22,13.68,5.54,0,0,0,0,76.66,0,50.11,158.39,76.13,0,17.38,32.3,62.69,188.5,"Nodo 1 - Pies inventariados",5.06,3.75
"79","40_1062_5","IFN2","40_1062",NA,NA,5,NA,138.92,13.25,8.56,137.86,27.38,41.62,64.64,0.41,2.34,5.02,6.04,56.71,48.72,7.98,0,0,0,0,0,0,47.19,49.2,23.15,0,5.11,13.08,22.82,64.16,"Nodo 3 - Pies inventariados",4.3,3.06,8.95,"40_1062_8","IFN3","40_1062",8,8,5,127.32,11.06,8.42,96.03,15.45,1.22,34.74,76.12,0.49,2.05,4.27,5.31,39.89,33.35,6.53,5.08,0,0,0,0,0,0,33.35,34.8,15.85,0,3.16,8.97,15.89,43.87,"Nodo 1 - Pies inventariados",2.11,2.92
"80","40_1062_6","IFN2","40_1062",NA,NA,6,NA,140.05,16.33,8.55,209.55,19.84,51.32,52.37,0.43,2.92,4.85,5.9,83.35,73.97,9.38,0,0,0,0,0,0,61.43,75.82,35.15,0,9.08,20.75,34.69,99.67,"Nodo 3 - Pies inventariados",4.38,3.05,11.95,"40_1062_9","IFN3","40_1062",9,9,6,31.83,15.58,8.83,190.67,13.91,0.61,48.95,56.69,0.49,2.88,4.47,5.56,79.01,69.51,9.5,2.51,0,0,0,0,0,0,58.91,71.87,33.02,0,7.75,18.03,31.56,90.36,"Nodo 1 - Pies inventariados",3.63,3.33
"81","40_1062_7","IFN2","40_1062",NA,NA,7,NA,35.01,19.72,8.56,305.5,9.14,61.96,43.4,0.46,3.59,4.61,5.7,118.11,107.9,10.21,0,0,0,0,59.34,0,50.76,107.48,51.27,0,15.22,31.39,50.57,148.44,"Nodo 3 - Pies inventariados",4.47,3.06,15.25,"40_1062_10","IFN3","40_1062",10,10,7,31.83,18.71,8,274.99,9.82,0.88,58.78,42.75,0.51,3.54,3.92,4.93,99.88,90.79,9.09,3.18,0,0,0,0,0,0,51.41,88.37,43.14,0,14,30.23,45.52,132.88,"Nodo 1 - Pies inventariados",3.46,2.5
"82","40_1062_8","IFN2","40_1062",NA,NA,8,NA,35.01,19.25,10.05,290.93,12.31,60.46,52.24,0.44,3.38,5.6,6.8,133.59,120.71,12.88,0,0,0,0,59.77,0,69.02,122.28,57.35,0,12.31,24.71,48.15,142.53,"Nodo 3 - Pies inventariados",4.45,3.05,14.8,"40_1062_11","IFN3","40_1062",11,11,8,31.83,19.28,8.67,292.01,6.21,0.93,60.58,44.95,0.52,3.62,4.19,5.29,114.78,104.44,10.34,3.65,0,0,0,0,0,0,62.95,104.61,49.62,0,14.14,29.44,48.33,141.54,"Nodo 1 - Pies inventariados",4.48,1.67
